dataset,instance_id,commit_id,parent_sha,bug_category,model,agent,strategy,run_role,method,source_files,modified_func_names,bug_reveal_tests,patch_path,test_status,bug_fix_verdict,confirmed_bug_fix_for_rate,review_confidence,review_reason,risk_signals,patch_files,gold_files,add_jaccard,add_seq_ratio,remove_jaccard,remove_seq_ratio,patch_changed_lines,gold_changed_lines,elapsed_seconds,total_tokens,prompt_tokens,completion_tokens,author_review_note,bug_fix_evidence
multi,pytorch_multi_full_0072_autotune_process_8afe40bc5eef,8afe40bc5eef19eee09fa02fe94bce76587c0639,add4702ebc84bcebb9423c71bebe7d8d918ef96e,Logic,gpt,autocoderover,original-patched-short-known-location-editregion,main,gpt_autocoderover_main_autocoderover_openai_gpt4o_acrpatch_short_10000_remaining_from11_editregion,torch/_inductor/autotune_process.py;torch/_inductor/select_algorithm.py,def:TritonBenchmarkRequest.__init__;def:TritonBenchmarkRequest.make_run_fn;def:TritonBenchmarkRequest.make_run_fn.run_with_workspace;def:TritonTemplate.generate,test/inductor/test_max_autotune.py::test_max_autotune_addmm_tma_dynamic_outer_dim;test/inductor/test_max_autotune.py::test_max_autotune_regular_mm_tma_dynamic_outer_dim,data/multi_func_160/patches/pytorch_multi_full_0072_autotune_process_8afe40bc5eef/gpt__autocoderover__main__original-patched-short-known-location-editregion.diff,pass,not_confirmed_bug_fix,False,medium,too_small_and_low_gold_similarity,,torch/_inductor/autotune_process.py,torch/_inductor/autotune_process.py;torch/_inductor/select_algorithm.py,0.000,0.053,0.000,0.035,2,42,15.178,1897,1822,75,Author-perspective static semantic review after passing bug-revealing tests.,"patch_files=['torch/_inductor/autotune_process.py']; gold_files=['torch/_inductor/autotune_process.py', 'torch/_inductor/select_algorithm.py']; add_seq=0.053; rem_seq=0.035; add_jaccard=0.000; rem_jaccard=0.000; patch_lines=2; gold_lines=42; risks=[]"
multi,pytorch_multi_full_0072_autotune_process_8afe40bc5eef,8afe40bc5eef19eee09fa02fe94bce76587c0639,add4702ebc84bcebb9423c71bebe7d8d918ef96e,Logic,gpt,swe,tool-call-short-known-location-editregion,main,gpt_swe_main_swe_openai_gpt4o_toolcall_short_10000_remaining_from11_editregion,torch/_inductor/autotune_process.py;torch/_inductor/select_algorithm.py,def:TritonBenchmarkRequest.__init__;def:TritonBenchmarkRequest.make_run_fn;def:TritonBenchmarkRequest.make_run_fn.run_with_workspace;def:TritonTemplate.generate,test/inductor/test_max_autotune.py::test_max_autotune_addmm_tma_dynamic_outer_dim;test/inductor/test_max_autotune.py::test_max_autotune_regular_mm_tma_dynamic_outer_dim,data/multi_func_160/patches/pytorch_multi_full_0072_autotune_process_8afe40bc5eef/gpt__swe__main__tool-call-short-known-location-editregion.diff,pass,not_confirmed_bug_fix,False,medium,too_small_and_low_gold_similarity,,torch/_inductor/select_algorithm.py,torch/_inductor/autotune_process.py;torch/_inductor/select_algorithm.py,0.000,0.000,0.037,0.000,2,42,15.455,1919,1807,112,Author-perspective static semantic review after passing bug-revealing tests.,"patch_files=['torch/_inductor/select_algorithm.py']; gold_files=['torch/_inductor/autotune_process.py', 'torch/_inductor/select_algorithm.py']; add_seq=0.000; rem_seq=0.000; add_jaccard=0.000; rem_jaccard=0.037; patch_lines=2; gold_lines=42; risks=[]"
multi,pytorch_multi_full_0067_serialize_fd3d339e17e1,fd3d339e17e147f1bbe9f8e51ed45a9f56b0025b,47ad351ff3d23d2ba39e817e8f46315f8b861d81,Shape,deepseek,autocoderover,original-patched-short-known-location-editregion,no_patch_retry_fill,deepseek_autocoderover_no_patch_retry_fill_autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion,torch/_export/serde/serialize.py;torch/fx/passes/runtime_assert.py,def:GraphModuleDeserializer._parse_sym_expr._process_sym_expr;def:_int_to_sympy_int;def:insert_deferred_runtime_asserts,test/dynamo/test_misc.py::test_bound_shape_checks,data/multi_func_160/patches/pytorch_multi_full_0067_serialize_fd3d339e17e1/deepseek__autocoderover__no_patch_retry_fill__original-patched-short-known-location-editregion.diff,pass,confirmed_bug_fix,True,high,high_alignment_with_human_patch_and_passes_tests,many_numeric_literals,torch/fx/passes/runtime_assert.py,torch/_export/serde/serialize.py;torch/fx/passes/runtime_assert.py,0.000,0.000,1.000,1.000,4,10,17.794,5511,1439,4072,Author-perspective static semantic review after passing bug-revealing tests.,"patch_files=['torch/fx/passes/runtime_assert.py']; gold_files=['torch/_export/serde/serialize.py', 'torch/fx/passes/runtime_assert.py']; add_seq=0.000; rem_seq=1.000; add_jaccard=0.000; rem_jaccard=1.000; patch_lines=4; gold_lines=10; risks=['many_numeric_literals']"
multi,pytorch_multi_full_0079_serialize_fd3d339e17e1,fd3d339e17e147f1bbe9f8e51ed45a9f56b0025b,47ad351ff3d23d2ba39e817e8f46315f8b861d81,Shape,deepseek,agentless,search-replace-known-location-editregion,no_patch_retry_fill,deepseek_agentless_no_patch_retry_fill_agentless_searchreplace_v4pro_10000_retry_3000_nopatch_editregion,torch/_export/serde/serialize.py;torch/fx/passes/runtime_assert.py,def:GraphModuleDeserializer._parse_sym_expr._process_sym_expr;def:_int_to_sympy_int;def:insert_deferred_runtime_asserts,test/dynamo/test_misc.py::test_bound_shape_checks,data/multi_func_160/patches/pytorch_multi_full_0079_serialize_fd3d339e17e1/deepseek__agentless__no_patch_retry_fill__search-replace-known-location-editregion.diff,pass,confirmed_bug_fix,True,high,high_alignment_with_human_patch_and_passes_tests,many_numeric_literals,torch/fx/passes/runtime_assert.py,torch/_export/serde/serialize.py;torch/fx/passes/runtime_assert.py,0.000,0.000,1.000,1.000,4,10,12.5,3442,1519,1923,Author-perspective static semantic review after passing bug-revealing tests.,"patch_files=['torch/fx/passes/runtime_assert.py']; gold_files=['torch/_export/serde/serialize.py', 'torch/fx/passes/runtime_assert.py']; add_seq=0.000; rem_seq=1.000; add_jaccard=0.000; rem_jaccard=1.000; patch_lines=4; gold_lines=10; risks=['many_numeric_literals']"
multi,pytorch_multi_full_0079_serialize_fd3d339e17e1,fd3d339e17e147f1bbe9f8e51ed45a9f56b0025b,47ad351ff3d23d2ba39e817e8f46315f8b861d81,Shape,deepseek,aider,search-replace-short-known-location-editregion,main,deepseek_aider_main_aider_searchreplace_short_v4pro_3000_editregion,torch/_export/serde/serialize.py;torch/fx/passes/runtime_assert.py,def:GraphModuleDeserializer._parse_sym_expr._process_sym_expr;def:_int_to_sympy_int;def:insert_deferred_runtime_asserts,test/dynamo/test_misc.py::test_bound_shape_checks,data/multi_func_160/patches/pytorch_multi_full_0079_serialize_fd3d339e17e1/deepseek__aider__main__search-replace-short-known-location-editregion.diff,pass,confirmed_bug_fix,True,high,high_alignment_with_human_patch_and_passes_tests,many_numeric_literals,torch/fx/passes/runtime_assert.py,torch/_export/serde/serialize.py;torch/fx/passes/runtime_assert.py,0.000,0.000,1.000,1.000,4,10,12.447,3668,1177,2491,Author-perspective static semantic review after passing bug-revealing tests.,"patch_files=['torch/fx/passes/runtime_assert.py']; gold_files=['torch/_export/serde/serialize.py', 'torch/fx/passes/runtime_assert.py']; add_seq=0.000; rem_seq=1.000; add_jaccard=0.000; rem_jaccard=1.000; patch_lines=4; gold_lines=10; risks=['many_numeric_literals']"
multi,pytorch_multi_full_0079_serialize_fd3d339e17e1,fd3d339e17e147f1bbe9f8e51ed45a9f56b0025b,47ad351ff3d23d2ba39e817e8f46315f8b861d81,Shape,deepseek,swe,tool-call-short-known-location-editregion,main,deepseek_swe_main_swe_toolcall_short_v4pro_3000_editregion,torch/_export/serde/serialize.py;torch/fx/passes/runtime_assert.py,def:GraphModuleDeserializer._parse_sym_expr._process_sym_expr;def:_int_to_sympy_int;def:insert_deferred_runtime_asserts,test/dynamo/test_misc.py::test_bound_shape_checks,data/multi_func_160/patches/pytorch_multi_full_0079_serialize_fd3d339e17e1/deepseek__swe__main__tool-call-short-known-location-editregion.diff,pass,confirmed_bug_fix,True,high,high_alignment_with_human_patch_and_passes_tests,many_numeric_literals,torch/fx/passes/runtime_assert.py,torch/_export/serde/serialize.py;torch/fx/passes/runtime_assert.py,0.000,0.000,1.000,1.000,4,10,12.559,3469,1181,2288,Author-perspective static semantic review after passing bug-revealing tests.,"patch_files=['torch/fx/passes/runtime_assert.py']; gold_files=['torch/_export/serde/serialize.py', 'torch/fx/passes/runtime_assert.py']; add_seq=0.000; rem_seq=1.000; add_jaccard=0.000; rem_jaccard=1.000; patch_lines=4; gold_lines=10; risks=['many_numeric_literals']"
multi,pytorch_multi_full_0079_serialize_fd3d339e17e1,fd3d339e17e147f1bbe9f8e51ed45a9f56b0025b,47ad351ff3d23d2ba39e817e8f46315f8b861d81,Shape,gpt,aider,search-replace-short-known-location-editregion,main,gpt_aider_main_aider_openai_gpt4o_searchreplace_short_10000_remaining_from11_editregion,torch/_export/serde/serialize.py;torch/fx/passes/runtime_assert.py,def:GraphModuleDeserializer._parse_sym_expr._process_sym_expr;def:_int_to_sympy_int;def:insert_deferred_runtime_asserts,test/dynamo/test_misc.py::test_bound_shape_checks,data/multi_func_160/patches/pytorch_multi_full_0079_serialize_fd3d339e17e1/gpt__aider__main__search-replace-short-known-location-editregion.diff,pass,confirmed_bug_fix,True,high,high_alignment_with_human_patch_and_passes_tests,,torch/fx/passes/runtime_assert.py,torch/_export/serde/serialize.py;torch/fx/passes/runtime_assert.py,0.000,0.016,1.000,1.000,5,10,12.414,1378,1330,48,Author-perspective static semantic review after passing bug-revealing tests.,"patch_files=['torch/fx/passes/runtime_assert.py']; gold_files=['torch/_export/serde/serialize.py', 'torch/fx/passes/runtime_assert.py']; add_seq=0.016; rem_seq=1.000; add_jaccard=0.000; rem_jaccard=1.000; patch_lines=5; gold_lines=10; risks=[]"
multi,pytorch_multi_full_0079_serialize_fd3d339e17e1,fd3d339e17e147f1bbe9f8e51ed45a9f56b0025b,47ad351ff3d23d2ba39e817e8f46315f8b861d81,Shape,gpt,autocoderover,original-patched-short-known-location-editregion,main,gpt_autocoderover_main_autocoderover_openai_gpt4o_acrpatch_short_10000_remaining_from11_editregion,torch/_export/serde/serialize.py;torch/fx/passes/runtime_assert.py,def:GraphModuleDeserializer._parse_sym_expr._process_sym_expr;def:_int_to_sympy_int;def:insert_deferred_runtime_asserts,test/dynamo/test_misc.py::test_bound_shape_checks,data/multi_func_160/patches/pytorch_multi_full_0079_serialize_fd3d339e17e1/gpt__autocoderover__main__original-patched-short-known-location-editregion.diff,pass,not_confirmed_bug_fix,False,medium,too_small_and_low_gold_similarity,,torch/fx/passes/runtime_assert.py,torch/_export/serde/serialize.py;torch/fx/passes/runtime_assert.py,0.000,0.015,0.000,0.000,1,10,12.535,1431,1341,90,Author-perspective static semantic review after passing bug-revealing tests.,"patch_files=['torch/fx/passes/runtime_assert.py']; gold_files=['torch/_export/serde/serialize.py', 'torch/fx/passes/runtime_assert.py']; add_seq=0.015; rem_seq=0.000; add_jaccard=0.000; rem_jaccard=0.000; patch_lines=1; gold_lines=10; risks=[]"
multi,pytorch_multi_full_0079_serialize_fd3d339e17e1,fd3d339e17e147f1bbe9f8e51ed45a9f56b0025b,47ad351ff3d23d2ba39e817e8f46315f8b861d81,Shape,gpt,swe,tool-call-short-known-location-editregion,main,gpt_swe_main_swe_openai_gpt4o_toolcall_short_10000_remaining_from11_editregion,torch/_export/serde/serialize.py;torch/fx/passes/runtime_assert.py,def:GraphModuleDeserializer._parse_sym_expr._process_sym_expr;def:_int_to_sympy_int;def:insert_deferred_runtime_asserts,test/dynamo/test_misc.py::test_bound_shape_checks,data/multi_func_160/patches/pytorch_multi_full_0079_serialize_fd3d339e17e1/gpt__swe__main__tool-call-short-known-location-editregion.diff,pass,not_confirmed_bug_fix,False,medium,too_small_and_low_gold_similarity,many_numeric_literals,torch/fx/passes/runtime_assert.py,torch/_export/serde/serialize.py;torch/fx/passes/runtime_assert.py,0.000,0.053,0.000,0.250,2,10,12.588,1402,1326,76,Author-perspective static semantic review after passing bug-revealing tests.,"patch_files=['torch/fx/passes/runtime_assert.py']; gold_files=['torch/_export/serde/serialize.py', 'torch/fx/passes/runtime_assert.py']; add_seq=0.053; rem_seq=0.250; add_jaccard=0.000; rem_jaccard=0.000; patch_lines=2; gold_lines=10; risks=['many_numeric_literals']"
multi,pytorch_multi_full_0088_builder_e6d9d685986c,e6d9d685986c9b46013a6bef99ecf532a481b8e8,1a5b7eca7b6a0a73a6d4c03ebe8c45fbb0c115ae,API,deepseek,agentless,search-replace-known-location-editregion,no_patch_retry_fill,deepseek_agentless_no_patch_retry_fill_agentless_searchreplace_v4pro_10000_retry_3000_nopatch_editregion,torch/_dynamo/variables/builder.py;torch/_inductor/lowering.py,def:handle_traced_output;def:unsupported_input_tensor,test/dynamo/test_misc.py::test_nested_sequential_try_with;test/dynamo/test_misc.py::test_sparse_output_inductor_should_break,data/multi_func_160/patches/pytorch_multi_full_0088_builder_e6d9d685986c/deepseek__agentless__no_patch_retry_fill__search-replace-known-location-editregion.diff,pass,confirmed_bug_fix,True,high,high_alignment_with_human_patch_and_passes_tests,constant_return_signal|many_numeric_literals,torch/_dynamo/variables/builder.py;torch/_inductor/lowering.py,torch/_dynamo/variables/builder.py;torch/_inductor/lowering.py,0.214,0.087,1.000,1.000,6,11,14.576,4976,1142,3834,Author-perspective static semantic review after passing bug-revealing tests.,"patch_files=['torch/_dynamo/variables/builder.py', 'torch/_inductor/lowering.py']; gold_files=['torch/_dynamo/variables/builder.py', 'torch/_inductor/lowering.py']; add_seq=0.087; rem_seq=1.000; add_jaccard=0.214; rem_jaccard=1.000; patch_lines=6; gold_lines=11; risks=['constant_return_signal', 'many_numeric_literals']"
multi,pytorch_multi_full_0088_builder_e6d9d685986c,e6d9d685986c9b46013a6bef99ecf532a481b8e8,1a5b7eca7b6a0a73a6d4c03ebe8c45fbb0c115ae,API,gpt,agentless,search-replace-known-location-editregion,main,gpt_agentless_main_agentless_openai_gpt4o_searchreplace_10000_remaining_from11_editregion,torch/_dynamo/variables/builder.py;torch/_inductor/lowering.py,def:handle_traced_output;def:unsupported_input_tensor,test/dynamo/test_misc.py::test_nested_sequential_try_with;test/dynamo/test_misc.py::test_sparse_output_inductor_should_break,data/multi_func_160/patches/pytorch_multi_full_0088_builder_e6d9d685986c/gpt__agentless__main__search-replace-known-location-editregion.diff,pass,confirmed_bug_fix,True,medium,passes_tests_and_edits_relevant_production_logic_without_blocking_risk,many_numeric_literals,torch/_dynamo/variables/builder.py;torch/_inductor/lowering.py,torch/_dynamo/variables/builder.py;torch/_inductor/lowering.py,0.000,0.149,0.000,0.000,4,11,13.208,1126,1050,76,Author-perspective static semantic review after passing bug-revealing tests.,"patch_files=['torch/_dynamo/variables/builder.py', 'torch/_inductor/lowering.py']; gold_files=['torch/_dynamo/variables/builder.py', 'torch/_inductor/lowering.py']; add_seq=0.149; rem_seq=0.000; add_jaccard=0.000; rem_jaccard=0.000; patch_lines=4; gold_lines=11; risks=['many_numeric_literals']"
multi,pytorch_multi_full_0088_builder_e6d9d685986c,e6d9d685986c9b46013a6bef99ecf532a481b8e8,1a5b7eca7b6a0a73a6d4c03ebe8c45fbb0c115ae,API,gpt,autocoderover,original-patched-short-known-location-editregion,no_patch_retry_fill,gpt_autocoderover_no_patch_retry_fill_autocoderover_openai_gpt4o_acrpatch_short_10000_retry_0083_0107_editregion,torch/_dynamo/variables/builder.py;torch/_inductor/lowering.py,def:handle_traced_output;def:unsupported_input_tensor,test/dynamo/test_misc.py::test_nested_sequential_try_with;test/dynamo/test_misc.py::test_sparse_output_inductor_should_break,data/multi_func_160/patches/pytorch_multi_full_0088_builder_e6d9d685986c/gpt__autocoderover__no_patch_retry_fill__original-patched-short-known-location-editregion.diff,pass,confirmed_bug_fix,True,medium,passes_tests_and_edits_relevant_production_logic_without_blocking_risk,many_numeric_literals,torch/_dynamo/variables/builder.py;torch/_inductor/lowering.py,torch/_dynamo/variables/builder.py;torch/_inductor/lowering.py,0.000,0.149,0.000,0.000,4,11,13.111,1091,984,107,Author-perspective static semantic review after passing bug-revealing tests.,"patch_files=['torch/_dynamo/variables/builder.py', 'torch/_inductor/lowering.py']; gold_files=['torch/_dynamo/variables/builder.py', 'torch/_inductor/lowering.py']; add_seq=0.149; rem_seq=0.000; add_jaccard=0.000; rem_jaccard=0.000; patch_lines=4; gold_lines=11; risks=['many_numeric_literals']"
multi,pytorch_multi_full_0125_lift_constants_pass_0b9bfcf9bb24,0b9bfcf9bb24f4599b1248a81161317fe8da41c0,8087912622fc02c866d48bb07a4f46aed91a24e1,API,deepseek,swe,tool-call-short-known-location-editregion,no_patch_retry_fill,deepseek_swe_no_patch_retry_fill_swe_toolcall_short_v4pro_10000_retry_3000_nopatch_editregion,torch/_export/passes/lift_constants_pass.py;torch/export/_trace.py,def:_export;def:lift_constants_pass,test/export/test_export.py::test_preserve_shape_dynamism_for_unused_inputs;test/export/test_export.py::test_tensor_attribute_zero_args,data/multi_func_160/patches/pytorch_multi_full_0125_lift_constants_pass_0b9bfcf9bb24/deepseek__swe__no_patch_retry_fill__tool-call-short-known-location-editregion.diff,pass,confirmed_bug_fix,True,medium,passes_tests_and_edits_relevant_production_logic_without_blocking_risk,many_numeric_literals,torch/_export/passes/lift_constants_pass.py,torch/_export/passes/lift_constants_pass.py;torch/export/_trace.py,0.000,0.230,0.182,0.517,4,21,11.482,5487,1285,4202,Author-perspective static semantic review after passing bug-revealing tests.,"patch_files=['torch/_export/passes/lift_constants_pass.py']; gold_files=['torch/_export/passes/lift_constants_pass.py', 'torch/export/_trace.py']; add_seq=0.230; rem_seq=0.517; add_jaccard=0.000; rem_jaccard=0.182; patch_lines=4; gold_lines=21; risks=['many_numeric_literals']"
multi,pytorch_multi_full_0130_lift_constants_pass_0b9bfcf9bb24,0b9bfcf9bb24f4599b1248a81161317fe8da41c0,8087912622fc02c866d48bb07a4f46aed91a24e1,API,deepseek,autocoderover,original-patched-short-known-location-editregion,no_patch_retry_fill,deepseek_autocoderover_no_patch_retry_fill_autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion,torch/_export/passes/lift_constants_pass.py;torch/export/_trace.py,def:_export;def:lift_constants_pass,test/export/test_export.py::test_preserve_shape_dynamism_for_unused_inputs;test/export/test_export.py::test_tensor_attribute_zero_args,data/multi_func_160/patches/pytorch_multi_full_0130_lift_constants_pass_0b9bfcf9bb24/deepseek__autocoderover__no_patch_retry_fill__original-patched-short-known-location-editregion.diff,pass,confirmed_bug_fix,True,medium,passes_tests_and_edits_relevant_production_logic_without_blocking_risk,many_numeric_literals,torch/_export/passes/lift_constants_pass.py;torch/export/_trace.py,torch/_export/passes/lift_constants_pass.py;torch/export/_trace.py,0.000,0.175,0.231,0.405,16,21,7.752,9079,1294,7785,Author-perspective static semantic review after passing bug-revealing tests.,"patch_files=['torch/_export/passes/lift_constants_pass.py', 'torch/export/_trace.py']; gold_files=['torch/_export/passes/lift_constants_pass.py', 'torch/export/_trace.py']; add_seq=0.175; rem_seq=0.405; add_jaccard=0.000; rem_jaccard=0.231; patch_lines=16; gold_lines=21; risks=['many_numeric_literals']"
