dataset,instance_id,commit_id,parent_sha,bug_category,model,agent,strategy,run_role,method,source_files,bug_reveal_tests,patch_path,test_status,semantic_success,semantic_confidence,semantic_reason,risk_signals,patch_files,gold_files,add_jaccard,add_seq_ratio,remove_jaccard,remove_seq_ratio,patch_changed_lines,gold_changed_lines,elapsed_seconds,total_tokens,prompt_tokens,completion_tokens,manual_review_note,manual_review_changed,bug_fix_verdict,confirmed_bug_fix_for_rate,bug_fix_evidence,final_manual_review,previous_bug_fix_verdict
single,pytorch_single_full_0091_symbolic_shapes_b43432207591,b434322075912942451a410d1e749784c96dda4d,c2a202169d7f9bd4603c8b86dce9a26b1788b619,Type,deepseek,autocoderover,,,autocoderover_repair_only_v4pro_acrpatch_6000_retry_nopatch,torch/fx/experimental/symbolic_shapes.py,test/test_dynamic_shapes.py::test_has_free_symbols,$TORCHREPAIRBENCH_WORKSPACE/benchmark_pilot/single_func_180/instances/pytorch_single_full_0091_symbolic_shapes_b43432207591/agent_runs/autocoderover-repair-only-v4pro-acrpatch-6000-retry-nopatch/patch.diff,pass,success,medium,passes_tests_and_modifies_same_source_region_without_overfit_signals,,torch/fx/experimental/symbolic_shapes.py,torch/fx/experimental/symbolic_shapes.py,0.000,0.713,1.000,1.000,3,2,10.786,,,,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,"Patch passes the bug-revealing tests, modifies the relevant production source, and has no blocking overfit signal.",kept_previous_verdict,confirmed_bug_fix
single,pytorch_single_full_0070_ops_f089d5ffeff5,f089d5ffeff5c39c6fe5a75ab108f3744e7f5db3,1c77b13c065e6983a9906612764aab79b566dae0,Type,deepseek,autocoderover,original-patched-known-location,no_patch_retry_fill,autocoderover_deepseek_v4pro_10000_retry,torch/nested/_internal/ops.py,test/test_nestedtensor.py::test_binary_pointwise_with_nested_int_second_arg,data/single_func_180/patches/pytorch_single_full_0070_ops_f089d5ffeff5/deepseek__autocoderover__no_patch_retry_fill__original-patched-known-location.diff,pass,success,medium,passes_tests_and_modifies_same_source_region_without_overfit_signals,,torch/nested/_internal/ops.py,torch/nested/_internal/ops.py,0.000,0.466,1.000,1.000,4,11,16.302,4155,959,3196,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,"Patch passes the bug-revealing tests, modifies the relevant production source, and has no blocking overfit signal.",kept_previous_verdict,confirmed_bug_fix
single,pytorch_single_full_0070_ops_f089d5ffeff5,f089d5ffeff5c39c6fe5a75ab108f3744e7f5db3,1c77b13c065e6983a9906612764aab79b566dae0,Type,deepseek,autocoderover,,,autocoderover_repair_only_v4pro_acrpatch_6000_retry_nopatch,torch/nested/_internal/ops.py,test/test_nestedtensor.py::test_binary_pointwise_with_nested_int_second_arg,$TORCHREPAIRBENCH_WORKSPACE/benchmark_pilot/single_func_180/instances/pytorch_single_full_0070_ops_f089d5ffeff5/agent_runs/autocoderover-repair-only-v4pro-acrpatch-6000-retry-nopatch/patch.diff,pass,success,medium,passes_tests_and_modifies_same_source_region_without_overfit_signals,,torch/nested/_internal/ops.py,torch/nested/_internal/ops.py,0.000,0.255,0.000,0.000,17,11,12.934,,,,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,"Patch passes the bug-revealing tests, modifies the relevant production source, and has no blocking overfit signal.",kept_previous_verdict,confirmed_bug_fix
single,pytorch_single_full_0007_decomposition_a1bd9248eb99,a1bd9248eb9929d70f88d751821561843aea3ee2,36c2a1325c0db23845a883e8e7d730f8f1303cf5,Shape,deepseek,aider,search-replace-known-location,main,aider_repair_only_v4pro_searchreplace_3000,torch/_inductor/decomposition.py,test/inductor/test_torchinductor.py::test_add_complex_strided_fallback;test/inductor/test_cpu_repro.py::test_complex_cholesky_mh_view_fallback,data/single_func_180/patches/pytorch_single_full_0007_decomposition_a1bd9248eb99/deepseek__aider__main__search-replace-known-location.diff,pass,success,medium,passes_tests_and_modifies_same_source_region_without_overfit_signals,,torch/_inductor/decomposition.py,torch/_inductor/decomposition.py,0.143,0.356,1.000,1.000,3,9,34.365,4075,1323,2752,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,"Patch passes the bug-revealing tests, modifies the relevant production source, and has no blocking overfit signal.",kept_previous_verdict,confirmed_bug_fix
single,pytorch_single_full_0007_decomposition_a1bd9248eb99,a1bd9248eb9929d70f88d751821561843aea3ee2,36c2a1325c0db23845a883e8e7d730f8f1303cf5,Shape,deepseek,agentless,,,known_location_direct_v4_pro_strict_3000,torch/_inductor/decomposition.py,test/inductor/test_torchinductor.py::test_add_complex_strided_fallback;test/inductor/test_cpu_repro.py::test_complex_cholesky_mh_view_fallback,$TORCHREPAIRBENCH_WORKSPACE/benchmark_pilot/single_func_180/instances/pytorch_single_full_0007_decomposition_a1bd9248eb99/agent_runs/known-location-direct-v4-pro-strict-3000/patch.diff,pass,success,medium,passes_tests_and_modifies_same_source_region_without_overfit_signals,,torch/_inductor/decomposition.py,torch/_inductor/decomposition.py,0.143,0.356,1.000,1.000,3,9,29.868,,,,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,"Patch passes the bug-revealing tests, modifies the relevant production source, and has no blocking overfit signal.",kept_previous_verdict,confirmed_bug_fix
single,pytorch_single_full_0009_lr_scheduler_c81d8c231cd8,c81d8c231cd8df5d53c407c09d6c12296766704d,0d99b4e9e2999aef8dea9d1a23e6b5218dc6d011,Logic,deepseek,autocoderover,original-patched-known-location,no_patch_retry_fill,autocoderover_repair_only_v4pro_acrpatch_10000_retry_nopatch,torch/optim/lr_scheduler.py,test/optim/test_lrscheduler.py::test_CosineAnnealingWarmRestarts_T_cur_reset,data/single_func_180/patches/pytorch_single_full_0009_lr_scheduler_c81d8c231cd8/deepseek__autocoderover__no_patch_retry_fill__original-patched-known-location.diff,pass,success,medium,passes_tests_and_modifies_same_source_region_without_overfit_signals,,torch/optim/lr_scheduler.py,torch/optim/lr_scheduler.py,0.000,0.400,0.200,0.376,10,2,9.049,7344,1826,5518,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,"Patch passes the bug-revealing tests, modifies the relevant production source, and has no blocking overfit signal.",kept_previous_verdict,confirmed_bug_fix
single,pytorch_single_full_0009_lr_scheduler_c81d8c231cd8,c81d8c231cd8df5d53c407c09d6c12296766704d,0d99b4e9e2999aef8dea9d1a23e6b5218dc6d011,Logic,deepseek,autocoderover,,,autocoderover_repair_only_v4pro_acrpatch_6000_retry_nopatch,torch/optim/lr_scheduler.py,test/optim/test_lrscheduler.py::test_CosineAnnealingWarmRestarts_T_cur_reset,$TORCHREPAIRBENCH_WORKSPACE/benchmark_pilot/single_func_180/instances/pytorch_single_full_0009_lr_scheduler_c81d8c231cd8/agent_runs/autocoderover-repair-only-v4pro-acrpatch-6000-retry-nopatch/patch.diff,pass,success,medium,passes_tests_and_modifies_same_source_region_without_overfit_signals,,torch/optim/lr_scheduler.py,torch/optim/lr_scheduler.py,0.000,0.723,0.333,0.553,6,2,9.332,,,,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,"Patch passes the bug-revealing tests, modifies the relevant production source, and has no blocking overfit signal.",kept_previous_verdict,confirmed_bug_fix
single,pytorch_single_full_0007_decomposition_a1bd9248eb99,a1bd9248eb9929d70f88d751821561843aea3ee2,36c2a1325c0db23845a883e8e7d730f8f1303cf5,Shape,deepseek,aider,,,aider_single_func_legacy,torch/_inductor/decomposition.py,test/inductor/test_torchinductor.py::test_add_complex_strided_fallback;test/inductor/test_cpu_repro.py::test_complex_cholesky_mh_view_fallback,$TORCHREPAIRBENCH_WORKSPACE/benchmark_pilot/single_func_180/instances/pytorch_single_full_0007_decomposition_a1bd9248eb99/agent_runs/aider/patch.diff,pass,success,medium,passes_tests_and_modifies_same_source_region_without_overfit_signals,,torch/_inductor/decomposition.py,torch/_inductor/decomposition.py,0.143,0.356,1.000,1.000,6,9,72.808,,,,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,"Patch passes the bug-revealing tests, modifies the relevant production source, and has no blocking overfit signal.",kept_previous_verdict,confirmed_bug_fix
single,pytorch_single_full_0015_symbolic_convert_a8bd2933d9ea,a8bd2933d9eaf24ec9582001efa844de499d9e93,882fd9186924b4632fba65033717d97d15ad3339,Logic,gpt,agentless,,,agentless_openai_gpt4o_searchreplace_10000_first10_nopatch,torch/_dynamo/symbolic_convert.py,test/dynamo/test_exceptions.py::test_dynamo_undo_kw_names,$TORCHREPAIRBENCH_WORKSPACE/benchmark_pilot/single_func_180/instances/pytorch_single_full_0015_symbolic_convert_a8bd2933d9ea/agent_runs/agentless-openai-gpt4o-searchreplace-10000-first10-nopatch/patch.diff,pass,success,high,high_similarity_to_human_patch,,torch/_dynamo/symbolic_convert.py,torch/_dynamo/symbolic_convert.py,0.600,0.915,0.000,0.673,5,8,10.902,,,,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,Patch passes the bug-revealing tests and is highly aligned with the human patch.,kept_previous_verdict,confirmed_bug_fix
single,pytorch_single_full_0006_standalone_compile_ac715e96b49d,ac715e96b49de98bd9e50fa627628776ffb75bce,14293c237729a99440470206c0f791a8e76224ec,Logic,gpt,agentless,,,agentless_openai_gpt4o_searchreplace_10000_first10_nopatch,torch/_inductor/standalone_compile.py,test/inductor/test_codecache.py::test_save_in_new_path,$TORCHREPAIRBENCH_WORKSPACE/benchmark_pilot/single_func_180/instances/pytorch_single_full_0006_standalone_compile_ac715e96b49d/agent_runs/agentless-openai-gpt4o-searchreplace-10000-first10-nopatch/patch.diff,pass,success,medium,passes_tests_and_modifies_same_source_region_without_overfit_signals,,torch/_inductor/standalone_compile.py,torch/_inductor/standalone_compile.py,0.667,0.718,0.500,0.565,3,5,24.167,,,,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,"Patch passes the bug-revealing tests, modifies the relevant production source, and has no blocking overfit signal.",kept_previous_verdict,confirmed_bug_fix
single,pytorch_single_full_0006_standalone_compile_ac715e96b49d,ac715e96b49de98bd9e50fa627628776ffb75bce,14293c237729a99440470206c0f791a8e76224ec,Logic,gpt,aider,,,aider_openai_gpt4o_searchreplace_10000_first10_nopatch_retry2,torch/_inductor/standalone_compile.py,test/inductor/test_codecache.py::test_save_in_new_path,$TORCHREPAIRBENCH_WORKSPACE/benchmark_pilot/single_func_180/instances/pytorch_single_full_0006_standalone_compile_ac715e96b49d/agent_runs/aider-openai-gpt4o-searchreplace-10000-first10-nopatch-retry2/patch.diff,pass,success,medium,passes_tests_and_modifies_same_source_region_without_overfit_signals,,torch/_inductor/standalone_compile.py,torch/_inductor/standalone_compile.py,0.667,0.718,0.500,0.565,3,5,17.387,,,,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,"Patch passes the bug-revealing tests, modifies the relevant production source, and has no blocking overfit signal.",kept_previous_verdict,confirmed_bug_fix
single,pytorch_single_full_0003_functions_8274dadac5f1,8274dadac5f1f6266b96d45d34be0d0f11d6f092,4d9b5a87e4cc1e2ff81dce5123ee98a7c1b2d6a8,API,deepseek,autocoderover,original-patched-known-location,no_patch_retry_fill,autocoderover_repair_only_v4pro_acrpatch_10000_retry_nopatch,torch/utils/_sympy/functions.py,test/test_sympy_utils.py::test_pickle,data/single_func_180/patches/pytorch_single_full_0003_functions_8274dadac5f1/deepseek__autocoderover__no_patch_retry_fill__original-patched-known-location.diff,pass,success,low,passes_tests_and_modifies_same_source_region_without_overfit_signals;patch_much_smaller_than_human_patch,,torch/utils/_sympy/functions.py,torch/utils/_sympy/functions.py,0.000,0.443,0.000,0.000,2,4,8.984,4088,1113,2975,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,Sets the generated SymPy function qualname/name so generated opaque functions serialize/identify correctly.,confirmed_from_plausible_manual_review,plausible_needs_review
single,pytorch_single_full_0003_functions_8274dadac5f1,8274dadac5f1f6266b96d45d34be0d0f11d6f092,4d9b5a87e4cc1e2ff81dce5123ee98a7c1b2d6a8,API,deepseek,autocoderover,,,autocoderover_repair_only_v4pro_acrpatch_6000_retry_nopatch,torch/utils/_sympy/functions.py,test/test_sympy_utils.py::test_pickle,$TORCHREPAIRBENCH_WORKSPACE/benchmark_pilot/single_func_180/instances/pytorch_single_full_0003_functions_8274dadac5f1/agent_runs/autocoderover-repair-only-v4pro-acrpatch-6000-retry-nopatch/patch.diff,pass,success,low,passes_tests_and_modifies_same_source_region_without_overfit_signals;patch_much_smaller_than_human_patch,,torch/utils/_sympy/functions.py,torch/utils/_sympy/functions.py,0.000,0.446,0.000,0.000,2,4,8.929,,,,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,Sets the generated SymPy function qualname/name so generated opaque functions serialize/identify correctly.,confirmed_from_plausible_manual_review,plausible_needs_review
single,pytorch_single_full_0003_functions_8274dadac5f1,8274dadac5f1f6266b96d45d34be0d0f11d6f092,4d9b5a87e4cc1e2ff81dce5123ee98a7c1b2d6a8,API,deepseek,swe,,,swe_repair_only_v4pro_strreplace_3000,torch/utils/_sympy/functions.py,test/test_sympy_utils.py::test_pickle,$TORCHREPAIRBENCH_WORKSPACE/benchmark_pilot/single_func_180/instances/pytorch_single_full_0003_functions_8274dadac5f1/agent_runs/swe-repair-only-v4pro-strreplace-3000/patch.diff,pass,success,low,passes_tests_and_modifies_same_source_region_without_overfit_signals;patch_much_smaller_than_human_patch,,torch/utils/_sympy/functions.py,torch/utils/_sympy/functions.py,0.000,0.443,0.000,0.000,2,4,8.965,,,,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,Sets the generated SymPy function qualname/name so generated opaque functions serialize/identify correctly.,confirmed_from_plausible_manual_review,plausible_needs_review
single,pytorch_single_full_0003_functions_8274dadac5f1,8274dadac5f1f6266b96d45d34be0d0f11d6f092,4d9b5a87e4cc1e2ff81dce5123ee98a7c1b2d6a8,API,deepseek,swe,,,swe_repair_only_v4pro_strreplace_jsonhard_3000,torch/utils/_sympy/functions.py,test/test_sympy_utils.py::test_pickle,$TORCHREPAIRBENCH_WORKSPACE/benchmark_pilot/single_func_180/instances/pytorch_single_full_0003_functions_8274dadac5f1/agent_runs/swe-repair-only-v4pro-strreplace-jsonhard-3000/patch.diff,pass,success,low,passes_tests_and_modifies_same_source_region_without_overfit_signals;patch_much_smaller_than_human_patch,,torch/utils/_sympy/functions.py,torch/utils/_sympy/functions.py,0.000,0.446,0.000,0.000,2,4,8.909,,,,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,Sets the generated SymPy function qualname/name so generated opaque functions serialize/identify correctly.,confirmed_from_plausible_manual_review,plausible_needs_review
single,pytorch_single_full_0005_standalone_compile_ac715e96b49d,ac715e96b49de98bd9e50fa627628776ffb75bce,14293c237729a99440470206c0f791a8e76224ec,Logic,deepseek,swe,tool-call-known-location,no_patch_retry_fill,swe_repair_only_v4pro_toolcall_10000_retry_nopatch,torch/_inductor/standalone_compile.py,test/inductor/test_codecache.py::test_save_in_new_path,data/single_func_180/patches/pytorch_single_full_0005_standalone_compile_ac715e96b49d/deepseek__swe__no_patch_retry_fill__tool-call-known-location.diff,pass,success,medium,passes_tests_and_modifies_same_source_region_without_overfit_signals,,torch/_inductor/standalone_compile.py,torch/_inductor/standalone_compile.py,0.000,0.426,0.500,0.565,3,5,20.956,4087,1730,2357,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,"Patch passes the bug-revealing tests, modifies the relevant production source, and has no blocking overfit signal.",kept_previous_verdict,confirmed_bug_fix
